RegionID,SizeRank,RegionName,RegionType,StateName,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29
394938,59,"Omaha, NE",msa,NE,1096.9374632591532,1096.8426585357877,1103.379304208767,1101.0584690793737,1105.8938235198736,1104.8310532654639,1110.1996583299997,1113.822368468257,1113.682553262445,1115.410839943426,1121.2998301895136,1132.8113014700996,1139.2938398979018,1140.9376016929796,1137.9153154629855,1138.962262752064,1136.6919030598945,1141.7838811727336,1148.4107293724178,1154.7592499795542,1156.2631639550343,1154.28850664755,1157.7533228122088,1156.1695322410044,1161.6865751408602,1164.3619442778072,1177.634541809571,1184.5191614705304,1185.9916543818472,1188.3737866002891,1189.0381963640014,1191.8745017807337,1195.8952948045458,1199.305516303395,1199.7701634686916,1200.3793016148793,1199.0065781975502,1206.1696515783033,1211.8434718892868,1218.8324473339055,1223.9275474304482,1224.5257519173506,1228.5272143663717,1233.375356621247,1244.1754305811473,1248.8552853748306,1250.8365158886138,1255.2370895304987,1259.4607130552945,1266.489039435493,1265.634206197215,1266.7137193590343,1272.786950946313,1280.767541772094,1286.653637566581,1291.0805218944035,1291.6127384963368,1298.061557695713,1307.045200964487,1315.055180652557,1323.1681757655879,1325.7397121598867,1326.285747475255,1331.2376142940318,1337.6336934535907,1341.2554712359604,1349.455115841048,1363.0107838125948,1374.7104116278922,1381.574452192314,1385.6582668271808,1400.2246290822322,1411.9575875662642,1426.1552497423029,1432.6178761409205,1438.1359926384357,1445.8560699008972,1462.1111196178806,1475.6252551764348,1486.8874283179332,1491.8662258698064,1502.9101798560087,1515.7235850303975,1520.5447110975333,1529.8391554923885,1539.739532078613,1554.8234071705417,1569.782400691578,1582.4061817728082,1590.5030699025472,1602.591382257196,1607.52279535341,1625.3638936345785,1635.8718032519537,1645.726299949586,1648.0981870334012,1665.0349603706943,1674.6217146392144,1682.7560571912093,1692.0803535524608,1701.8226250849814,1711.2779300756706,1718.2188337742214,1730.9793913214687,1737.2788082042537,1747.0688286488173,1756.9583792546375,1774.7621066513832,1779.1142746506418,1788.63613029996
394415,60,"Bridgeport, CT",msa,CT,2433.1335375464455,2454.1037257466246,2470.589028784486,2451.9136954854184,2438.9415335105896,2428.9851339095712,2455.894300062583,2488.6199108856536,2496.4427127653153,2491.4928947001404,2493.6013622861187,2500.7498815112695,2514.2126472823065,2483.0021644942863,2483.91886696786,2495.0373588005664,2515.7272979123813,2542.6224561798895,2523.9586624908166,2508.5152792442755,2492.082375730049,2525.3490264487227,2516.7043669332243,2536.2320133006924,2515.518383179076,2555.7580625538203,2564.887197517138,2588.990130659356,2611.570858465395,2591.1368287829687,2603.7746552510584,2610.8724377486583,2619.4950375906565,2611.5976201349617,2615.201226651449,2631.726180042988,2642.9252644976427,2664.2760197599237,2677.1327289159453,2680.876549588328,2671.661624486234,2691.9406398623146,2708.9209716429477,2709.0827588437314,2709.206447863011,2713.654611420828,2744.5303853736777,2762.5553559672953,2769.4971399138617,2738.138522746337,2740.0460718327795,2740.847643805183,2750.836244216451,2758.321465615578,2760.743535631929,2778.054525723997,2795.7360181936565,2808.088289755555,2803.34102965219,2796.6185784239906,2810.2146004177807,2837.1261165216165,2900.3426759963345,2925.812186936322,2942.3584995245683,3018.1566211424524,3050.5962150864593,3106.8725083981303,3115.068012928302,3188.5950744736533,3206.8437828327046,3245.3300002114283,3240.0841892094286,3221.670775027947,3257.254445443666,3308.098956100229,3404.4827482219434,3426.797783020116,3466.555233533318,3473.7052086722915,3518.7176536670604,3493.60708058267,3537.3218980128513,3566.1594396692744,3642.3790849236843,3687.8299717804157,3779.422909207057,3828.168434426001,3877.2286894221775,3854.3455465712304,3870.910036329178,3835.4931767437356,3861.9940198543054,3876.531614788404,3921.3317004993655,3925.89456941976,3975.9676253625257,4016.008329257975,3994.3867462522753,3994.9738614039347,3973.0626274555443,4033.5726081604594,4065.4844716407633,4149.17125997436,4174.2435355137695,4231.193845285365,4239.202670572639,4282.756461876668,4272.729881286086,4291.036397058823
394653,61,"Greenville, SC",msa,SC,1006.4385581379556,1014.4602086903601,1014.0185006129005,1018.9418394447382,1023.4369810286971,1033.546287803435,1034.4360982809917,1039.2997412301318,1042.8287431609886,1047.8922122774006,1054.3522468702336,1054.1205399687901,1060.8406368235305,1064.9973182290453,1071.7273392097995,1075.621715100745,1077.1732267165837,1078.9222864558285,1085.453486114488,1086.7907952102273,1087.2201423313857,1088.149552269323,1096.597536457056,1104.6849453800207,1105.8086451212564,1107.6567988560118,1112.0947634157517,1117.3678157761508,1119.4733180315873,1121.176027237306,1125.3892211196046,1131.8384091896232,1135.6485746946873,1141.5936458565707,1139.0303496438341,1148.527963057947,1152.9122616725733,1156.7799002552474,1157.470084300178,1166.2906696236278,1173.0644809299533,1175.2749347084655,1175.9683078702433,1184.974860074821,1194.7994938541326,1202.8018483285225,1207.2830645405343,1206.4966172174284,1210.1761076594987,1214.5044674729634,1221.287275752554,1221.6748331074875,1225.8759656327709,1233.6688034603737,1240.6687929350408,1240.9369342669033,1242.1831067825653,1243.7318730515149,1250.7203152145391,1256.071572876521,1261.796855624327,1267.313131517337,1278.1055042654793,1281.235325478799,1279.3557666872398,1277.7150523591865,1282.8430584202372,1297.0490414711664,1307.9293623718738,1320.24792286879,1328.0959666293106,1341.0135660705112,1349.1752834395586,1351.8792284641904,1360.8869133620635,1375.99266906836,1398.693262236822,1417.5043897984267,1430.856827041065,1437.141019510405,1450.9223879914994,1465.0548836901908,1481.1679221787288,1492.3366161681838,1499.3160041817268,1516.8984461410325,1527.7604456363956,1540.7469251973132,1552.9983550115846,1570.342430558953,1589.7881432039082,1604.4130203257027,1611.2133029158156,1619.9099205107043,1609.7090705489445,1620.4918812479646,1631.3940571286485,1659.294357824288,1670.6648828106945,1678.5101452265421,1683.5837287391303,1686.3762521234244,1688.7102303337724,1696.659356203665,1707.1773559123965,1715.308043354629,1737.688246367706,1744.3045720547548,1753.363776787019,1743.6607780003303
394312,62,"Albuquerque, NM",msa,NM,1097.2947913594285,1098.730929454609,1104.0434349976836,1106.922847442618,1107.8441606474842,1110.95878904408,1112.8634923397913,1118.1518640690629,1121.183371542594,1125.8186770078714,1126.4075819077914,1130.9896928283426,1130.9064387133185,1134.6076374543297,1133.393040636319,1140.0371230363182,1148.4616150640654,1149.3238571966904,1148.2330514409473,1147.8926992058198,1149.4949525969666,1151.378573528878,1156.1845581156072,1161.0067442440793,1165.0958546493684,1163.19493325518,1167.6381323230464,1168.0344156828987,1172.0066701750147,1176.5901303655212,1182.3270642539817,1183.1448234849292,1186.317418945281,1186.9217068475352,1190.5710709211708,1193.0843165662018,1198.8436459227567,1205.0347929622917,1208.8826377971307,1211.2474835601286,1212.9644482611868,1217.885216181058,1222.1673955904737,1229.2753544709783,1232.0033625026842,1234.9489119237983,1239.3627834835731,1245.8611360909117,1249.6550340441172,1254.3607138440777,1259.4024657281423,1266.3231223451485,1271.9096057984968,1276.4745327210298,1281.6826217576033,1287.1550465584153,1294.8118978474863,1303.767648446991,1309.853476967079,1315.0352052863846,1321.3496758241583,1328.1967890828064,1337.1201814385377,1336.4511916131105,1337.9602459981716,1343.641698978535,1358.059172409974,1372.825781272119,1390.6633675385813,1403.2759093336365,1424.266645949674,1434.9256296292158,1450.165050084155,1459.5745353856594,1478.2273045837132,1500.153634771921,1520.9911684275194,1540.8505588873786,1555.0491252468307,1577.3654659190518,1600.700433960188,1617.8473719260178,1622.852923585002,1661.6312286355949,1684.2860511341887,1708.2518570981194,1698.2500017143295,1711.7311616235968,1728.3085293549657,1749.9606795051418,1768.9099114066507,1776.3304440841102,1788.403448799435,1796.8905008697257,1818.8701826350723,1811.9059412023987,1826.5327596836469,1826.4236721076627,1856.797848705383,1869.2028295836164,1879.2868356610022,1884.790542556316,1893.4420208279353,1906.92109592094,1915.378182666625,1931.5079321530636,1941.7371825118635,1959.3453419912048,1967.4687483595926,1988.0407692307692
394357,63,"Bakersfield, CA",msa,CA,1184.526016195732,1184.2269408184698,1189.152250683732,1186.7082010924244,1196.3453331151652,1197.1110356123488,1201.036613058288,1196.443066885305,1195.7262942535845,1201.7991400750102,1206.316448391921,1210.5752076066951,1208.7516835698923,1209.406448657275,1211.9212492873594,1218.7102902517852,1218.43214865181,1220.9404438034092,1226.2926599207892,1229.2064288437787,1231.8340554633592,1222.8724808012983,1224.7445587906916,1228.6795758219473,1240.8030457910243,1250.9404174197007,1250.828425507159,1251.314227085955,1251.8856907666952,1260.424550082639,1262.3222620829545,1268.6051255909986,1272.8055253907378,1276.9187805324511,1283.5285025850587,1284.9052732562188,1287.417764148298,1289.1334293916152,1292.9206374997932,1297.940899622501,1300.7279900938763,1303.899719066951,1309.9238338559792,1316.4676690407405,1325.333250977511,1334.5103763380332,1337.4108329073945,1342.6400363590908,1346.5805945178654,1355.3597021736507,1363.8452740585758,1370.4424055117888,1380.0297425964943,1384.9919290672342,1390.5078853925513,1394.185303319034,1397.0692029342254,1402.1039833261455,1408.5574062058681,1415.4436914853695,1421.1182171450084,1423.6520898893111,1428.9431224769537,1432.6348023540345,1437.4751448242416,1451.232128354958,1472.2350629670896,1499.4875144837888,1507.9489589791808,1522.4264128439108,1537.3513897784685,1566.6678094296553,1580.4702207222188,1588.2606506906525,1600.3508535122057,1624.6640069965688,1659.1606307832808,1692.7245524210575,1709.460284523946,1731.4548464308743,1758.4272982330144,1780.4859118933928,1812.3531960496762,1828.5573284170632,1861.3534448036744,1881.9948198927075,1893.7279423715202,1889.8257413927806,1899.166273822462,1913.2333034485557,1934.920288360118,1927.525082938061,1935.3384845084076,1941.8362101236341,1949.2120139713247,1941.9718946884443,1938.6754349189073,1945.6632200735132,1960.712024481206,1980.452355027059,1983.6452134428278,1981.5826131432007,1980.9454014509922,1998.3322035369442,2006.0433772416268,2015.9674068436955,2020.0778750556628,2040.4053016786736,2053.0712917063765,2065.600041708015
394308,64,"Albany, NY",msa,NY,1319.7680243312684,1337.1466997605714,1344.015259036757,1344.3206366493148,1363.3471320949031,1373.5758826161646,1365.6113409760744,1351.1647150733145,1336.6455792904264,1346.4142716085748,1344.475129378727,1353.827112902006,1357.8539240599503,1361.6261146124582,1362.7711091827703,1357.9950953508135,1360.3778899465876,1365.2784955603315,1375.2730485462218,1391.9307130952793,1397.787416191837,1391.1451579199108,1400.346481660635,1393.543491224811,1385.0374783820148,1377.8177425429806,1383.379038403362,1403.2362129659577,1417.3948572012887,1420.0854818801479,1425.3990742074152,1430.5447861257956,1434.805242734542,1431.8575884692973,1423.5573251975732,1443.3636680491863,1463.5271395295176,1470.720373968748,1476.8437236092643,1481.076753748527,1490.4938335327636,1479.886028566474,1467.9455652602282,1469.0410198622942,1481.5320420704745,1511.4544183092676,1517.6729501966922,1513.02835362269,1501.6765033507345,1511.3937298506357,1513.6273242764282,1511.4058564473405,1506.0211876887352,1521.239552644734,1535.886859881777,1539.214922827628,1535.9716680029373,1524.228506927639,1530.2940896820435,1533.5339624991727,1542.2310365228886,1540.934262777338,1564.9793989756354,1571.1612538631753,1592.3913707223005,1578.6086353675967,1583.4893967009307,1597.9415598847172,1627.7303044696082,1666.5714060022678,1671.0440815717222,1682.2273928838536,1669.7143771668875,1690.650576275672,1712.4375889238434,1738.183328416914,1740.5859005353147,1755.5487084838328,1765.9366263890454,1778.162135512957,1791.9876795084047,1796.9550220653114,1845.1518263783228,1842.3210609605594,1850.4672722024184,1842.381550157838,1874.568179474124,1893.6054664444507,1890.8179733225418,1901.2433159898967,1920.0367911125727,1953.2774793292228,1952.6902346036536,1963.2716612234665,1927.334434392942,1984.9685395428112,1980.7794189473805,2023.620704690841,2012.5940014999107,2011.9813660325208,2037.6075649289742,2052.3990670073104,2058.3395340486763,2049.144664368342,2062.2962980583334,2068.9562357636596,2095.564863022838,2071.4208991558535,2095.1753227332806,2082.194444444445
394753,65,"Knoxville, TN",msa,TN,1005.0752433898016,1007.8622439549121,1014.4228458844763,1023.505190397434,1024.3857461414977,1024.0682437692365,1024.0034811526834,1020.1838880896547,1019.2056138401258,1024.1099119790608,1038.5597049818857,1045.787868612366,1051.320867315459,1050.4402556485184,1045.9450277993603,1050.0831188369443,1065.375066415985,1073.8618884773068,1078.0881530001204,1076.9789130823003,1079.8865967437002,1081.600541435006,1081.1248934613072,1084.9771205609118,1088.1923675053422,1093.8288161709736,1099.1204880452406,1099.288724623544,1097.764535251947,1104.6128959881746,1112.4414107166483,1119.2411602501222,1127.328519164426,1131.507583791174,1134.9408426262796,1132.9156720612882,1138.6940956024544,1143.8135038667995,1146.0975562391684,1151.9784632037993,1157.5688890835834,1166.6467562778025,1171.471550721504,1179.4772829703122,1182.9195659857637,1187.2061399878908,1198.2239391266821,1205.5910252850047,1208.2676227913978,1206.6271165131473,1214.3210363905778,1220.0672190158145,1225.0399270286518,1224.7976530734331,1228.7770808920313,1232.3068490392918,1238.1275637847518,1245.6266369636123,1248.7597815854535,1257.1183332040584,1265.6065638510277,1277.800948918231,1280.4306627353365,1280.5544531505611,1281.6990527420219,1294.06545205783,1310.853145409902,1321.4345326780026,1338.5265567259291,1350.9036791224123,1371.6351980027584,1376.8660994370973,1387.3737085605376,1399.5445992748218,1422.1522465113278,1444.2291021342098,1476.2181453810688,1504.759461905428,1532.289828523641,1553.0367127175043,1579.8977831805366,1604.9861654007686,1627.4774939622364,1653.521066845187,1679.9748950340784,1702.0254707455347,1718.1237441300932,1742.6289916474932,1761.3253724115334,1776.7232544183933,1797.3716114938456,1813.7893297087273,1813.9858741772143,1820.029460575757,1833.476047405019,1855.9701275783607,1879.407242721243,1893.7002773292072,1911.7708463437145,1922.6991476332578,1931.8294730157252,1942.7395574163934,1948.2317759828263,1962.3593808170297,1983.7028200607024,2002.0190534486255,2013.0455889962914,2017.3526375830538,2018.281399051744,2027.5670340838024
394367,66,"Baton Rouge, LA",msa,LA,1215.1739938842159,1212.350237348831,1225.2285739333888,1231.8979029976326,1231.7813011806231,1238.0261030806057,1239.083839129397,1247.2918053107635,1238.5869699614286,1232.3328396480154,1224.0749129754718,1234.5202372081228,1238.653107860979,1257.2098519625288,1263.4295023331795,1282.3011021519867,1287.1335349873666,1301.368310567278,1290.314850587735,1288.9529502954454,1292.2832723518225,1314.0425252679925,1334.245482965964,1344.4793647810393,1342.3334504392255,1323.141057548116,1312.583589375161,1306.6816160790381,1306.761992669993,1301.6144588615484,1305.3124952220564,1308.3287498148784,1313.3905919673837,1312.5360418619362,1311.2091278014614,1309.7350622974195,1307.830557010022,1312.5596401053083,1314.506274693854,1320.7345269132904,1318.306900581189,1318.6287528518387,1317.100445884866,1320.9385702077166,1319.223112198015,1318.7131848130066,1315.079047653431,1317.226948477012,1319.4081923188146,1321.6356725896314,1326.2024531097943,1322.8885310954554,1325.9513921864655,1327.163282088091,1330.3690952080926,1327.6893601910635,1327.7669139146958,1325.857239768952,1326.9343811837166,1324.9121709279682,1325.5270385056906,1325.4767896922706,1337.4608501466791,1338.969769086006,1342.1654737543934,1345.5075243563265,1347.3161608839414,1353.2356989557572,1359.937827646097,1368.0081850877668,1375.6137136483978,1374.4058752552012,1386.8188689153037,1388.2561757064125,1400.13923740633,1404.2325285290233,1415.2171565533715,1421.467077253168,1434.6294370502544,1443.2169223544438,1456.4041611786286,1467.414598082299,1470.188279468674,1486.0037509198673,1478.7989796925626,1490.8670298091986,1491.1311294555637,1503.481841517172,1513.4756506787155,1523.6905100349375,1532.3728094557314,1539.6923368555194,1541.1300497722025,1540.0506204309534,1542.5558669231486,1544.3666021037163,1547.4893545681164,1555.9460624023732,1561.2725841654606,1562.503756029047,1561.5739213353652,1563.1020604879209,1562.6181451528512,1564.9904031101335,1569.3701183982257,1576.555060094999,1585.1050149085866,1589.6018669661385,1601.5302176915252,1602.0397759103641
394843,67,"McAllen, TX",msa,TX,,,,,,,,,,,,,,,,,1295.7712581479711,1288.0272381186217,1289.4215785561955,1290.112509637444,1297.7409696516722,1300.896287532424,1303.324668375404,1292.3063293173016,1293.494246800794,1296.49537386806,1301.1678592366432,1287.1052364665502,1283.3053444303848,1289.2720981932046,1294.5134977632742,1311.4424947710766,1309.8508366510089,1314.0683505815612,1311.0040581459268,1313.5918063390454,1317.0856947628504,1319.5298515300249,1317.7146070357467,1328.2907466124802,1324.7493697180075,1326.7919384431088,1319.0277313820284,1317.0463456213463,1317.441839098288,1321.5394647143512,1327.9407786236125,1332.2003924321493,1326.9641666794287,1330.3131321302844,1334.0175351079215,1336.8723928853094,1346.2610574181685,1347.8827767767573,1356.1038158801468,1354.7695536468455,1359.4220777964372,1359.2991585175762,1361.3371492684462,1365.2395934437443,1373.6477075332434,1376.2690426227114,1379.594975720701,1386.3824265400701,1378.995533632852,1376.3221562541848,1381.508257099169,1400.9912499665609,1410.9107114911085,1426.1362746890816,1427.1532666852734,1448.0925178407795,1447.9513960201705,1463.1028640100033,1473.907552489867,1494.5432224853805,1525.3865201564868,1533.2238346452252,1550.3582151768521,1549.8539417157356,1578.9021742868981,1579.7339176116757,1604.173010385835,1609.0549804078146,1639.357803689678,1654.7845903109458,1647.6199002550877,1655.8629021898432,1671.8893405487213,1692.709112350241,1696.2315001248496,1700.3013113978302,1697.7751645992253,1711.03275896495,1721.3016789395258,1726.6582983367748,1733.2344795069475,1740.9334664157873,1762.8556426565854,1767.5715911759173,1762.7938256581915,1765.3008125551953,1773.5732190070817,1786.880608263741,1791.0709954323586,1795.6414397454348,1792.5366479536635,1797.8427103546405,1792.6242435775036,1789.9078282828284
394908,68,"New Haven, CT",msa,CT,1662.2088617674822,1659.558100276625,1668.9904651105749,1665.656705298054,1668.979437663955,1662.2798303996535,1676.4313694974385,1692.8493337530485,1701.4497896219946,1697.9661066484125,1698.1867371816602,1705.5929912085253,1712.0899592920352,1718.933128533595,1721.074877088234,1726.335797851047,1730.653382489513,1732.8068458539265,1721.615166792878,1716.4191924446573,1719.0570646910417,1723.331853830009,1728.8952977212446,1718.555756900118,1721.838353833103,1727.8641460209694,1747.7899932840407,1757.5465300080732,1764.975543839811,1774.9367915399716,1789.3292837743616,1788.4745719508885,1778.4438074115099,1767.0025304162473,1775.012234912998,1791.3452688800994,1802.7368267367078,1813.5374205227256,1823.4086790940005,1831.2949804071873,1822.8837064571348,1823.2559493595525,1826.4233770126289,1831.9329494655676,1836.6174923240476,1840.5201310932778,1836.6401359858353,1853.0647004763027,1867.0416451289238,1871.797938420541,1865.915300329746,1866.3081195460427,1879.948890866577,1886.1282034256888,1889.511206296814,1896.5488325787358,1906.5108705247114,1916.9884202733776,1922.6240217262482,1910.4926346377133,1899.5084398199008,1894.7637491520613,1919.3635148173703,1934.7017512183675,1944.1229366922296,1964.7152870909981,1985.4728218034334,2005.3485962121247,2024.6495141905277,2056.9112257000916,2095.6984053282426,2115.525652976538,2133.590801461205,2159.4886003077336,2190.561306592608,2175.5993009031617,2186.3904042318645,2190.598926773045,2224.0538002285484,2226.6573559458075,2259.769183940405,2264.4457158552596,2308.0393451612063,2322.9211029094618,2353.3417425055927,2358.002917881976,2369.8095058828553,2439.680483936782,2463.6907490144167,2484.5950654925023,2469.5324851388104,2494.875152716456,2527.9497791602344,2505.8590944379953,2488.624795056625,2487.193079179456,2520.2162685778467,2561.444114497503,2574.257124466803,2564.412102511005,2578.606751629892,2596.1515646615694,2625.8816590653228,2640.4002797028725,2632.226428372179,2679.413857147613,2701.107614961752,2730.846624950374,2724.2210255738983,2722.868269230769
394561,69,"El Paso, TX",msa,TX,1072.02773871303,1072.0043521063146,1071.183091180925,1069.0664831181964,1068.474575702706,1069.0858343869593,1073.1028996139764,1074.8246264995223,1079.9638839030026,1080.9369138782429,1080.6363532427213,1079.4433337015316,1076.2864996256,1077.4072293788831,1074.133435732398,1078.850675561984,1080.137923268838,1078.6295352618968,1072.065583312918,1071.1613331638196,1068.78338178895,1065.450746992157,1062.494424371409,1064.688288469545,1071.2356214774754,1074.4161484956073,1080.8410448856862,1083.003987607589,1083.7184498958995,1085.5582348095547,1087.0306461554735,1088.1169500937099,1086.912753437221,1091.457165454245,1095.8410234525743,1096.5089572924812,1095.5916060630188,1098.2198949853778,1101.4390380181426,1100.8135820595855,1101.7521190300688,1105.158004243764,1109.8116364296886,1111.9537034097443,1114.0714054606299,1118.3350626014699,1122.655298573715,1126.769930841029,1129.3306348292892,1128.8180436589653,1129.148671330835,1133.2093006948533,1137.6845315929259,1140.4718465435467,1143.612539269563,1147.9983871958032,1153.939956759966,1155.9201381771402,1158.1666331871231,1161.6581392852352,1166.588181482545,1173.058188014653,1176.0464549255546,1181.7510164274056,1187.8250130695526,1197.5131281381316,1211.1506263552571,1221.7477149929186,1231.1913966607062,1239.2468380170938,1246.1688624867231,1254.8964631412173,1262.179660687758,1272.1289118487753,1286.2376308774687,1302.7204576878366,1313.6548758208332,1317.4613487262993,1324.8874726330519,1339.6865049722896,1360.7791290951131,1377.3861470104946,1394.2112723588264,1417.8376844180018,1431.6485995149005,1452.5836627288083,1459.7568764763744,1473.3174665186286,1497.196195398669,1520.1172717200182,1534.2463791566763,1532.5672071168053,1537.2983091536985,1545.4539395815675,1559.5609879812112,1561.0938502088784,1573.2980841767426,1578.548595330265,1591.2413664436156,1596.5878003112146,1596.2517760552894,1599.6172103336955,1606.6099751309239,1622.0982351710716,1628.844885798341,1635.306201241836,1636.6411756340242,1643.1790715275379,1646.290660428964,1649.791816446989
394318,70,"Allentown, PA",msa,PA,1203.8553234337433,1198.290622819076,1193.5433760448616,1204.6303740892981,1211.4536768619214,1219.4377448414136,1222.9302184222288,1225.9112227922385,1227.2766088675621,1230.022273001423,1230.8681819404203,1230.61866600841,1234.7622407494646,1241.2782747414567,1242.2646554353005,1241.362198101471,1240.9186223391027,1244.6489486220241,1248.7925814140401,1254.1884392138006,1255.1651940071329,1254.1727157876414,1257.5130467240886,1266.115473513642,1271.8626898575758,1281.9875781067342,1287.040272583263,1286.3114935898031,1288.3634932072864,1287.0396681901082,1288.0562760517976,1287.6555918319177,1293.2024861994264,1304.6795201355187,1313.8746044582017,1315.6302259440752,1318.8142971090547,1317.3793179686702,1322.2881947121139,1322.7776328697414,1329.0084920760858,1333.4103155900516,1342.3898366426504,1347.8430201104286,1351.2369667716375,1358.4436859190057,1357.5205520413015,1358.941087534892,1357.9045407623414,1362.1565070685751,1365.2412724032747,1374.6686965891745,1378.6513088811312,1385.0533225508789,1387.0138532076899,1392.4680866127746,1397.8796938891744,1398.2398034590212,1405.6297019602214,1414.4445799592077,1425.3613852128178,1433.980220531328,1425.665983084733,1427.0310426007022,1426.2374544614386,1449.3927509254715,1455.0616981641392,1474.6520906645821,1484.8650917383409,1518.5592445635268,1531.5884364232745,1542.6224501198026,1541.7418692651006,1539.8960667680678,1557.0097393364592,1565.8319694276015,1590.8310131508906,1598.7058903439947,1626.9781402120002,1641.7046387214261,1656.7249125639075,1668.1218719318179,1686.4153961358923,1716.6152823652799,1732.0305490246085,1762.4728884589508,1779.3410191249595,1810.281660978497,1821.0253829991009,1836.6577571492758,1830.7744412770405,1826.8372956957191,1824.6491915754048,1826.3216654392475,1843.4253172056558,1848.5055768247917,1867.627893298002,1882.6332892769888,1891.7932926651363,1892.7941474711838,1900.9011183684402,1908.4753928942573,1925.2024632629957,1943.951860116292,1962.6036857070433,1974.349209259169,1973.5682822357196,1975.9393098422509,1976.7255768148232,1972.7413071895426
394952,71,"Oxnard, CA",msa,CA,2337.9204236533606,2348.594146443253,2349.3738747006523,2365.4682158694786,2394.653180693924,2393.543007680747,2399.170621790321,2398.305747432109,2422.085506903843,2435.9618267147453,2441.2942450401647,2432.044598973725,2440.891868149049,2451.225042857143,2463.3949547882894,2468.4567646661244,2462.2794491171976,2486.0380778635217,2502.738490824023,2528.0597262965503,2517.714509276701,2525.5612376171507,2541.6597708823397,2553.715115340427,2561.41893398457,2564.611315241962,2589.40106683083,2593.0141739741434,2608.7392879690296,2606.872905747242,2628.3491474276707,2627.415286334876,2652.9254893180305,2660.967812334359,2668.442915056725,2678.6797936245916,2684.416759897454,2714.7678631546896,2709.0663900581844,2722.323318420064,2726.7086413487086,2740.9249844103974,2750.593004344541,2760.550557296823,2773.3545291933888,2785.9861310630786,2793.359425666394,2810.4849942830933,2813.0409833126664,2808.8777295513955,2821.0131573451845,2829.6679418597832,2840.7867728624456,2847.0493935249615,2845.808736069275,2853.4251668207767,2851.858073717422,2855.0748506956184,2860.4803123382117,2857.8225908718646,2868.1301747176494,2871.5277121334125,2897.0742132305745,2901.7545069977527,2908.3016608943162,2913.7922945493383,2912.3358513479097,2934.7888610146183,2972.8743276616365,3029.5657104957195,3049.0979144466896,3065.645741172303,3058.2370860905644,3083.156193206842,3109.21557521763,3148.30553047895,3169.326865731194,3222.040875208604,3269.950855807086,3306.7105787079913,3314.930635682617,3316.394742481409,3341.249295783974,3379.558554873027,3439.443875702073,3513.108980082682,3533.13241741051,3568.195836007424,3580.7082872641754,3608.4017010297403,3568.642043929554,3569.4188522357963,3570.9357878475475,3623.0388099014067,3667.587987086096,3678.293087606206,3678.512330959073,3650.7665271903657,3670.0613534574873,3672.3989448447023,3701.2708042059344,3701.9445560987424,3758.42027324063,3783.9114299910734,3819.9146232140934,3814.277606545683,3810.856691231384,3827.80623317563,3847.0734692164147,3874.914576605053
